data;pm10;dzien_tyg;kwartal;rok;poziom;tmax_daily;tmin_daily;t2m_mean_daily;tmin_soil;rr_daily;rr_type;snowcover_height;rh_mean_daily;ws_mean_daily;cloud_mean_daily
2019-03-27;51,70;Czw;Kwartał 1;2019;dopuszczalny;8,9;-3,2;2,6;-5,9;0,8;W;0;0;0,0;3,0
2019-03-28;79,90;Pt;Kwartał 1;2019;dopuszczalny;10,5;2,3;5,5;-2,0;0,0;W;0;0;0,0;8,0
2019-03-29;81,10;Sb;Kwartał 1;2019;dopuszczalny;11,3;1,6;5,3;-3,0;0,0;;0;0;0,0;4,3
2019-03-30;127,70;Nd;Kwartał 1;2019;dopuszczalny;23,3;-2,0;8,8;-2,9;0,0;;0;0;0,0;0,7
2019-03-31;56,10;Pn;Kwartał 1;2019;dopuszczalny;19,9;1,5;10,3;-1,0;0,0;;0;0;0,0;1,3
2019-04-01;25,50;Wt;Kwartał 2;2019;w normie;12,6;1,7;6,4;0,5;0,0;;0;0;0,0;0,3
2019-04-02;39,30;Śr;Kwartał 2;2019;w normie;14,5;-0,8;6,3;-1,0;0,0;;0;0;0,0;4,7
2019-04-03;52,50;Czw;Kwartał 2;2019;dopuszczalny;20,1;-0,9;9,5;-1,0;0,0;W;0;0;0,0;5,0
2019-04-04;56,00;Pt;Kwartał 2;2019;dopuszczalny;20,8;7,0;13,4;4,4;0,0;;0;0;0,0;6,7
2019-04-05;62,10;Sb;Kwartał 2;2019;dopuszczalny;22,3;7,3;14,1;4,1;0,0;W;0;0;0,0;5,0
2019-04-06;57,00;Nd;Kwartał 2;2019;dopuszczalny;15,4;6,0;9,5;2,9;9,8;W;0;0;0,0;8,0
2019-04-07;38,90;Pn;Kwartał 2;2019;w normie;16,7;5,5;9,8;2,9;0,0;;0;0;0,0;3,0
2019-04-08;56,40;Wt;Kwartał 2;2019;dopuszczalny;18,7;2,6;10,2;0,7;0,0;;0;0;0,0;2,3
2019-04-09;58,50;Śr;Kwartał 2;2019;dopuszczalny;18,4;3,2;10,2;1,0;0,0;;0;0;0,0;3,3
2019-04-10;35,70;Czw;Kwartał 2;2019;w normie;10,9;1,4;6,3;1,1;0,0;;0;0;0,0;5,3
2019-04-11;42,40;Pt;Kwartał 2;2019;w normie;7,8;2,7;4,5;2,7;0,0;W;0;0;0,0;8,0
2019-04-12;32,20;Sb;Kwartał 2;2019;w normie;6,3;2,5;3,8;2,1;4,6;W;0;0;0,0;8,0
2019-04-13;50,70;Nd;Kwartał 2;2019;dopuszczalny;5,5;-0,5;2,8;-1,0;1,1;W;0;0;0,0;8,0
2019-04-14;42,40;Pn;Kwartał 2;2019;w normie;14,9;2,7;7,9;1,5;0,0;;0;0;0,0;1,7
2019-04-15;48,30;Wt;Kwartał 2;2019;w normie;13,0;-1,0;6,2;-3,4;0,0;;0;0;0,0;0,7
2019-04-16;43,00;Śr;Kwartał 2;2019;w normie;14,6;-2,9;6,0;-5,5;0,0;;0;0;0,0;0,7
2019-04-17;64,80;Czw;Kwartał 2;2019;dopuszczalny;14,8;2,8;8,5;1,3;0,0;;0;0;0,0;6,3
2019-04-18;94,40;Pt;Kwartał 2;2019;dopuszczalny;18,7;0,2;9,5;-2,0;0,0;;0;0;0,0;0,0
2019-04-19;82,40;Sb;Kwartał 2;2019;dopuszczalny;20,2;1,5;9,5;-1,0;0,0;;0;0;0,0;2,0
2019-04-20;50,60;Nd;Kwartał 2;2019;dopuszczalny;21,2;4,7;12,1;2,9;0,0;;0;0;0,0;2,3
2019-04-21;38,80;Pn;Kwartał 2;2019;w normie;19,2;2,1;10,4;1,9;0,0;;0;0;0,0;3,3
2019-04-22;27,60;Wt;Kwartał 2;2019;w normie;17,2;2,8;10,4;2,5;0,0;;0;0;0,0;2,7
2019-04-23;21,60;Śr;Kwartał 2;2019;w normie;19,5;3,9;11,4;3,4;0,0;;0;0;0,0;5,7
2019-04-24;31,20;Czw;Kwartał 2;2019;w normie;21,3;7,8;13,3;6,8;0,0;;0;0;0,0;3,7
2019-04-25;NA;Pt;Kwartał 2;2019;NA;26,0;8,7;17,7;4,9;0,0;;0;0;0,0;2,0
2019-04-26;52,00;Sb;Kwartał 2;2019;dopuszczalny;27,1;8,9;18,4;4,8;0,9;W;0;0;0,0;3,0
2019-04-27;20,40;Nd;Kwartał 2;2019;w normie;19,1;8,3;12,8;8,2;3,4;W;0;0;0,0;8,0
2019-04-28;15,30;Pn;Kwartał 2;2019;w normie;12,5;7,8;9,8;7,9;25,9;W;0;0;0,0;8,0
2019-04-29;11,20;Wt;Kwartał 2;2019;w normie;11,3;6,8;8,8;2,9;12,4;W;0;0;0,0;8,0
2019-04-30;26,40;Śr;Kwartał 2;2019;w normie;15,7;9,1;11,7;8,4;7,4;W;0;0;0,0;8,0
2019-05-01;27,40;Czw;Kwartał 2;2019;w normie;18,2;5,6;11,7;5,4;0,8;W;0;0;0,0;3,0
2019-05-02;26,10;Pt;Kwartał 2;2019;w normie;19,3;8,0;13,8;6,4;0,0;;0;0;0,0;2,3
2019-05-03;29,20;Sb;Kwartał 2;2019;w normie;15,8;5,8;10,1;2,9;0,3;W;0;0;0,0;8,0
2019-05-04;17,20;Nd;Kwartał 2;2019;w normie;14,7;3,9;10,1;1,0;3,9;W;0;0;0,0;5,3
2019-05-05;19,60;Pn;Kwartał 2;2019;w normie;13,2;2,4;6,9;2,3;1,2;W;0;0;0,0;8,0
2019-05-06;19,30;Wt;Kwartał 2;2019;w normie;9,9;3,6;7,4;2,9;0,0;;0;0;0,0;8,0
2019-05-07;37,50;Śr;Kwartał 2;2019;w normie;12,6;1,5;7,4;-0,3;0,0;;0;0;0,0;7,0
2019-05-08;35,10;Czw;Kwartał 2;2019;w normie;17,2;-0,5;9,1;-2,4;3,6;W;0;0;0,0;2,7
2019-05-09;32,50;Pt;Kwartał 2;2019;w normie;13,5;6,2;8,9;2,9;7,6;W;0;0;0,0;8,0
2019-05-10;25,10;Sb;Kwartał 2;2019;w normie;17,6;2,8;10,9;1,1;2,6;W;0;0;0,0;6,3
2019-05-11;17,90;Nd;Kwartał 2;2019;w normie;19,7;6,2;13,2;4,4;0,4;W;0;0;0,0;3,3
2019-05-12;31,70;Pn;Kwartał 2;2019;w normie;15,1;6,9;10,3;5,4;4,9;W;0;0;0,0;8,0
2019-05-13;15,50;Wt;Kwartał 2;2019;w normie;11,5;4,7;7,3;1,1;0,3;W;0;0;0,0;7,3
2019-05-14;18,00;Śr;Kwartał 2;2019;w normie;7,8;4,9;6,0;3,4;11,3;W;0;0;0,0;8,0
2019-05-15;16,70;Czw;Kwartał 2;2019;w normie;9,3;4,6;7,3;4,4;7,7;W;0;0;0,0;8,0
2019-05-16;27,30;Pt;Kwartał 2;2019;w normie;15,5;6,2;10,6;6,9;0,0;;0;0;0,0;8,0
2019-05-17;30,00;Sb;Kwartał 2;2019;w normie;19,7;8,3;13,4;7,3;0,0;;0;0;0,0;5,3
2019-05-18;36,30;Nd;Kwartał 2;2019;w normie;23,2;6,8;14,6;5,4;2,4;W;0;0;0,0;3,7
2019-05-19;22,40;Pn;Kwartał 2;2019;w normie;24,2;7,3;15,9;6,4;4,3;W;0;0;0,0;3,3
2019-05-20;18,30;Wt;Kwartał 2;2019;w normie;21,2;11,2;15,9;8,4;0,0;;0;0;0,0;7,0
2019-05-21;19,20;Śr;Kwartał 2;2019;w normie;20,8;8,3;14,2;5,9;28,0;W;0;0;0,0;7,3
2019-05-22;12,50;Czw;Kwartał 2;2019;w normie;17,2;11,2;14,0;7,9;29,4;W;0;0;0,0;6,0
2019-05-23;12,00;Pt;Kwartał 2;2019;w normie;13,3;9,2;10,8;7,4;9,6;W;0;0;0,0;8,0
2019-05-24;27,70;Sb;Kwartał 2;2019;w normie;18,2;8,3;12,8;7,9;0,0;;0;0;0,0;6,3
2019-05-25;28,10;Nd;Kwartał 2;2019;w normie;21,7;6,3;13,1;4,4;2,5;W;0;0;0,0;3,3
2019-05-26;24,80;Pn;Kwartał 2;2019;w normie;23,2;6,8;14,6;5,9;0,0;;0;0;0,0;2,3
2019-05-27;23,30;Wt;Kwartał 2;2019;w normie;25,2;10,2;18,3;7,9;3,2;W;0;0;0,0;5,7
2019-05-28;15,70;Śr;Kwartał 2;2019;w normie;20,7;11,9;16,7;9,3;13,1;W;0;0;0,0;7,3
2019-05-29;18,50;Czw;Kwartał 2;2019;w normie;16,1;9,5;12,1;8,4;1,5;W;0;0;0,0;7,3
2019-05-30;23,70;Pt;Kwartał 2;2019;w normie;13,1;8,3;10,4;9,3;4,0;W;0;0;0,0;8,0
2019-05-31;25,10;Sb;Kwartał 2;2019;w normie;21,8;7,5;14,8;8,8;0,0;;0;0;0,0;3,7
2019-06-01;35,30;Nd;Kwartał 2;2019;w normie;23,9;10,2;17,0;8,8;0,0;;0;0;0,0;4,3
2019-06-02;28,10;Pn;Kwartał 2;2019;w normie;25,3;12,3;19,8;10,8;2,7;W;0;0;0,0;4,0
2019-06-03;24,80;Wt;Kwartał 2;2019;w normie;26,9;11,7;19,6;10,3;0,0;;0;0;0,0;0,7
2019-06-04;26,40;Śr;Kwartał 2;2019;w normie;27,9;12,2;20,2;11,1;0,0;;0;0;0,0;1,3
2019-06-05;26,10;Czw;Kwartał 2;2019;w normie;27,1;13,6;21,1;12,4;0,0;;0;0;0,0;3,0
2019-06-06;17,80;Pt;Kwartał 2;2019;w normie;27,4;13,2;20,6;12,7;25,8;W;0;0;0,0;4,7
2019-06-07;15,90;Sb;Kwartał 2;2019;w normie;25,3;13,2;19,9;13,2;0,0;;0;0;0,0;4,0
2019-06-08;21,70;Nd;Kwartał 2;2019;w normie;25,9;14,2;20,7;13,8;0,0;;0;0;0,0;3,7
2019-06-09;30,20;Pn;Kwartał 2;2019;w normie;26,1;12,5;20,3;12,3;0,0;;0;0;0,0;1,3
2019-06-10;30,10;Wt;Kwartał 2;2019;w normie;30,5;14,7;23,3;14,3;0,0;;0;0;0,0;1,0
2019-06-11;32,00;Śr;Kwartał 2;2019;w normie;34,4;16,0;24,1;14,8;2,6;W;0;0;0,0;1,7
2019-06-12;30,10;Czw;Kwartał 2;2019;w normie;32,4;14,9;25,0;14,3;0,0;;0;0;0,0;1,3
2019-06-13;32,30;Pt;Kwartał 2;2019;w normie;32,7;17,3;25,6;16,1;0,8;W;0;0;0,0;2,7
2019-06-14;41,30;Sb;Kwartał 2;2019;w normie;27,9;17,3;22,6;15,1;0,0;;0;0;0,0;4,0
2019-06-15;38,40;Nd;Kwartał 2;2019;w normie;32,9;14,7;24,5;13,8;0,0;;0;0;0,0;1,7
2019-06-16;20,60;Pn;Kwartał 2;2019;w normie;30,1;16,8;21,9;13,0;1,8;W;0;0;0,0;5,0
2019-06-17;19,20;Wt;Kwartał 2;2019;w normie;24,8;15,2;19,9;14,8;0,0;;0;0;0,0;2,3
2019-06-18;24,60;Śr;Kwartał 2;2019;w normie;25,9;13,6;20,0;12,8;0,0;;0;0;0,0;1,0
2019-06-19;23,60;Czw;Kwartał 2;2019;w normie;27,9;14,8;21,5;12,6;0,0;;0;0;0,0;3,7
2019-06-20;16,00;Pt;Kwartał 2;2019;w normie;27,5;13,7;20,9;12,2;0,0;W;0;0;0,0;5,7
2019-06-21;19,40;Sb;Kwartał 2;2019;w normie;28,1;15,4;21,3;13,7;39,1;W;0;0;0,0;3,3
2019-06-22;20,50;Nd;Kwartał 2;2019;w normie;28,4;14,8;20,5;14,4;0,9;W;0;0;0,0;7,7
2019-06-23;14,30;Pn;Kwartał 2;2019;w normie;25,4;15,2;19,8;14,6;0,0;;0;0;0,0;4,0
2019-06-24;18,80;Wt;Kwartał 2;2019;w normie;26,5;13,9;20,1;12,8;0,0;;0;0;0,0;3,7
2019-06-25;24,40;Śr;Kwartał 2;2019;w normie;31,2;14,4;23,8;13,3;0,0;;0;0;0,0;0,3
2019-06-26;26,20;Czw;Kwartał 2;2019;w normie;33,0;18,5;26,2;16,8;0,0;;0;0;0,0;1,0
2019-06-27;26,10;Pt;Kwartał 2;2019;w normie;28,2;21,8;24,5;19,3;0,0;;0;0;0,0;0,7
2019-06-28;18,00;Sb;Kwartał 2;2019;w normie;22,6;10,7;17,1;8,9;0,0;;0;0;0,0;5,3
2019-06-29;19,80;Nd;Kwartał 2;2019;w normie;26,0;12,8;19,9;12,3;0,0;;0;0;0,0;2,0
2019-06-30;17,20;Pn;Kwartał 2;2019;w normie;34,9;13,3;24,1;11,3;0,0;;0;0;0,0;0,3
2019-07-01;31,00;Wt;Kwartał 3;2019;w normie;34,5;19,0;25,9;15,8;0,3;W;0;0;0,0;3,3
2019-07-02;19,70;Śr;Kwartał 3;2019;w normie;25,4;16,6;21,4;16,8;0,0;;0;0;0,0;3,7
2019-07-03;17,40;Czw;Kwartał 3;2019;w normie;23,2;10,2;17,3;8,4;0,0;;0;0;0,0;2,3
2019-07-04;21,20;Pt;Kwartał 3;2019;w normie;23,3;6,9;16,8;5,9;0,0;;0;0;0,0;0,3
2019-07-05;27,10;Sb;Kwartał 3;2019;w normie;22,2;10,4;16,9;8,3;0,0;;0;0;0,0;7,7
2019-07-06;28,60;Nd;Kwartał 3;2019;w normie;28,5;12,2;19,7;10,8;0,0;;0;0;0,0;1,7
2019-07-07;19,50;Pn;Kwartał 3;2019;w normie;20,3;11,8;16,5;10,5;0,0;;0;0;0,0;5,3
2019-07-08;14,90;Wt;Kwartał 3;2019;w normie;19,3;8,8;14,8;6,4;0,0;;0;0;0,0;6,0
2019-07-09;15,50;Śr;Kwartał 3;2019;w normie;20,0;6,9;14,3;4,5;0,0;;0;0;0,0;5,0
2019-07-10;14,50;Czw;Kwartał 3;2019;w normie;19,4;9,7;14,5;7,9;0,0;W;0;0;0,0;5,7
2019-07-11;15,30;Pt;Kwartał 3;2019;w normie;22,3;9,5;15,5;6,9;1,1;W;0;0;0,0;5,0
2019-07-12;18,90;Sb;Kwartał 3;2019;w normie;24,4;6,8;16,1;4,5;7,2;W;0;0;0,0;2,7
2019-07-13;19,00;Nd;Kwartał 3;2019;w normie;24,3;7,8;16,5;8,3;7,8;W;0;0;0,0;7,0
2019-07-14;22,10;Pn;Kwartał 3;2019;w normie;20,2;12,7;16,1;8,8;3,6;W;0;0;0,0;4,3
2019-07-15;19,20;Wt;Kwartał 3;2019;w normie;23,4;9,1;16,3;7,9;0,0;;0;0;0,0;3,0
2019-07-16;20,00;Śr;Kwartał 3;2019;w normie;21,8;10,1;16,0;8,8;0,0;;0;0;0,0;5,3
2019-07-17;17,80;Czw;Kwartał 3;2019;w normie;22,8;10,7;17,1;9,8;0,0;;0;0;0,0;4,0
2019-07-18;24,30;Pt;Kwartał 3;2019;w normie;24,3;8,3;17,4;6,8;0,0;;0;0;0,0;2,3
2019-07-19;21,80;Sb;Kwartał 3;2019;w normie;27,9;10,1;18,8;8,0;1,2;W;0;0;0,0;5,3
2019-07-20;23,80;Nd;Kwartał 3;2019;w normie;29,1;12,9;20,9;11,8;0,0;;0;0;0,0;4,7
2019-07-21;26,20;Pn;Kwartał 3;2019;w normie;29,4;14,9;21,1;13,8;3,4;W;0;0;0,0;5,7
2019-07-22;26,20;Wt;Kwartał 3;2019;w normie;26,7;13,7;20,5;11,8;0,6;W;0;0;0,0;5,7
2019-07-23;22,90;Śr;Kwartał 3;2019;w normie;25,1;13,9;19,3;13,8;0,0;;0;0;0,0;7,3
2019-07-24;23,30;Czw;Kwartał 3;2019;w normie;27,4;15,7;21,6;14,0;0,0;;0;0;0,0;5,3
2019-07-25;30,00;Pt;Kwartał 3;2019;w normie;29,1;13,2;22,1;11,6;0,0;;0;0;0,0;2,0
2019-07-26;37,00;Sb;Kwartał 3;2019;w normie;30,1;13,7;22,7;11,8;0,0;;0;0;0,0;2,0
2019-07-27;24,70;Nd;Kwartał 3;2019;w normie;27,9;13,2;20,9;11,3;0,0;;0;0;0,0;3,0
2019-07-28;28,50;Pn;Kwartał 3;2019;w normie;32,0;14,2;23,3;12,8;1,3;W;0;0;0,0;1,7
2019-07-29;33,90;Wt;Kwartał 3;2019;w normie;31,5;17,0;23,1;15,3;0,0;;0;0;0,0;4,3
2019-07-30;26,40;Śr;Kwartał 3;2019;w normie;29,5;17,6;22,8;16,8;10,8;W;0;0;0,0;4,3
2019-07-31;26,80;Czw;Kwartał 3;2019;w normie;25,1;17,4;21,2;13,8;2,1;W;0;0;0,0;8,0
2019-08-01;19,20;Pt;Kwartał 3;2019;w normie;26,9;16,8;21,3;15,1;0,1;W;0;0;0,0;3,7
2019-08-02;22,20;Sb;Kwartał 3;2019;w normie;25,9;12,0;19,7;10,3;0,0;;0;0;0,0;4,0
2019-08-03;26,10;Nd;Kwartał 3;2019;w normie;24,3;11,7;18,2;9,8;2,3;W;0;0;0,0;4,7
2019-08-04;15,10;Pn;Kwartał 3;2019;w normie;25,9;10,7;17,6;7,6;0,0;W;0;0;0,0;6,0
2019-08-05;19,30;Wt;Kwartał 3;2019;w normie;26,6;12,0;18,6;9,9;0,3;W;0;0;0,0;2,3
2019-08-06;18,90;Śr;Kwartał 3;2019;w normie;29,1;13,7;21,2;12,4;0,0;;0;0;0,0;3,3
2019-08-07;22,70;Czw;Kwartał 3;2019;w normie;29,6;15,1;22,9;12,8;11,9;W;0;0;0,0;7,7
2019-08-08;18,80;Pt;Kwartał 3;2019;w normie;26,4;14,9;19,9;14,3;0,0;;0;0;0,0;3,0
2019-08-09;25,10;Sb;Kwartał 3;2019;w normie;30,1;13,5;23,1;10,3;0,0;;0;0;0,0;2,3
2019-08-10;23,20;Nd;Kwartał 3;2019;w normie;31,4;14,8;23,4;12,3;7,7;W;0;0;0,0;2,3
2019-08-11;15,10;Pn;Kwartał 3;2019;w normie;28,9;14,2;22,1;14,3;0,0;;0;0;0,0;1,0
2019-08-12;22,10;Wt;Kwartał 3;2019;w normie;29,9;15,2;22,8;13,7;29,1;W;0;0;0,0;4,7
2019-08-13;17,10;Śr;Kwartał 3;2019;w normie;23,6;14,3;18,5;14,4;9,3;W;0;0;0,0;6,0
2019-08-14;13,20;Czw;Kwartał 3;2019;w normie;19,6;12,3;15,5;12,2;2,0;W;0;0;0,0;7,7
2019-08-15;16,60;Pt;Kwartał 3;2019;w normie;23,2;8,2;16,5;7,4;1,4;W;0;0;0,0;2,3
2019-08-16;18,80;Sb;Kwartał 3;2019;w normie;23,8;10,2;17,0;9,3;1,1;W;0;0;0,0;5,3
2019-08-17;17,30;Nd;Kwartał 3;2019;w normie;25,2;8,7;16,8;8,4;0,0;;0;0;0,0;2,3
2019-08-18;16,10;Pn;Kwartał 3;2019;w normie;29,7;14,3;22,0;14,8;0,0;;0;0;0,0;2,7
2019-08-19;18,20;Wt;Kwartał 3;2019;w normie;30,1;16,2;23,6;13,2;0,0;W;0;0;0,0;1,7
2019-08-20;25,60;Śr;Kwartał 3;2019;w normie;30,4;16,8;22,3;17,0;9,5;W;0;0;0,0;7,0
2019-08-21;17,10;Czw;Kwartał 3;2019;w normie;22,3;14,1;17,2;14,3;0,0;;0;0;0,0;8,0
2019-08-22;18,70;Pt;Kwartał 3;2019;w normie;21,8;11,3;16,5;14,2;0,0;;0;0;0,0;3,0
2019-08-23;27,00;Sb;Kwartał 3;2019;w normie;24,7;11,1;17,8;10,0;0,0;;0;0;0,0;5,0
2019-08-24;30,10;Nd;Kwartał 3;2019;w normie;27,4;13,5;20,1;13,3;0,0;;0;0;0,0;0,7
2019-08-25;27,80;Pn;Kwartał 3;2019;w normie;29,2;13,8;21,1;13,3;0,0;W;0;0;0,0;2,3
2019-08-26;41,60;Wt;Kwartał 3;2019;w normie;31,4;14,2;21,1;12,8;2,0;W;0;0;0,0;3,0
2019-08-27;48,10;Śr;Kwartał 3;2019;w normie;30,4;14,3;21,2;13,3;0,2;W;0;0;0,0;5,0
2019-08-28;29,90;Czw;Kwartał 3;2019;w normie;32,4;15,5;23,2;14,0;0,0;;0;0;0,0;2,0
2019-08-29;36,00;Pt;Kwartał 3;2019;w normie;33,0;15,2;22,6;14,0;6,6;W;0;0;0,0;3,0
2019-08-30;24,90;Sb;Kwartał 3;2019;w normie;29,1;15,7;22,3;14,3;0,0;W;0;0;0,0;4,0
2019-08-31;26,30;Nd;Kwartał 3;2019;w normie;29,4;16,2;22,3;15,8;0,0;;0;0;0,0;2,3
2019-09-01;28,30;Pn;Kwartał 3;2019;w normie;32,6;14,9;23,5;13,8;3,8;W;0;0;0,0;2,0
2019-09-02;14,40;Wt;Kwartał 3;2019;w normie;26,7;14,2;18,4;13,8;37,9;W;0;0;0,0;8,0
2019-09-03;13,70;Śr;Kwartał 3;2019;w normie;19,4;10,2;14,3;10,7;0,0;;0;0;0,0;5,3
2019-09-04;18,90;Czw;Kwartał 3;2019;w normie;23,5;7,9;15,3;7,3;0,0;;0;0;0,0;2,7
2019-09-05;21,90;Pt;Kwartał 3;2019;w normie;25,9;6,8;17,3;7,4;0,0;;0;0;0,0;2,7
2019-09-06;21,30;Sb;Kwartał 3;2019;w normie;21,8;11,7;16,0;9,4;0,0;;0;0;0,0;5,7
2019-09-07;24,70;Nd;Kwartał 3;2019;w normie;22,4;11,2;16,5;11,8;18,2;W;0;0;0,0;5,3
2019-09-08;15,10;Pn;Kwartał 3;2019;w normie;18,2;11,5;14,6;11,6;8,4;W;0;0;0,0;6,0
2019-09-09;11,00;Wt;Kwartał 3;2019;w normie;17,7;10,2;13,9;10,8;19,8;W;0;0;0,0;8,0
2019-09-10;13,30;Śr;Kwartał 3;2019;w normie;19,9;10,6;14,4;10,0;0,0;;0;0;0,0;4,3
2019-09-11;27,10;Czw;Kwartał 3;2019;w normie;23,0;6,8;14,4;6,6;0,0;;0;0;0,0;1,3
2019-09-12;25,40;Pt;Kwartał 3;2019;w normie;24,1;8,7;15,5;7,5;0,0;;0;0;0,0;0,0
2019-09-13;20,60;Sb;Kwartał 3;2019;w normie;23,4;10,4;15,9;9,1;0,0;;0;0;0,0;1,7
2019-09-14;22,70;Nd;Kwartał 3;2019;w normie;20,0;7,8;13,4;6,4;0,0;;0;0;0,0;2,0
2019-09-15;17,30;Pn;Kwartał 3;2019;w normie;21,2;4,7;12,7;3,4;0,0;;0;0;0,0;2,7
2019-09-16;21,20;Wt;Kwartał 3;2019;w normie;20,7;11,2;15,1;10,2;5,6;W;0;0;0,0;7,7
2019-09-17;16,20;Śr;Kwartał 3;2019;w normie;17,2;9,2;12,8;9,8;1,7;W;0;0;0,0;6,3
2019-09-18;13,70;Czw;Kwartał 3;2019;w normie;14,8;6,3;10,1;6,9;0,0;;0;0;0,0;8,0
2019-09-19;21,20;Pt;Kwartał 3;2019;w normie;13,7;4,8;8,4;3,9;0,8;W;0;0;0,0;5,3
2019-09-20;31,00;Sb;Kwartał 3;2019;w normie;14,7;2,8;8,7;1,5;0,0;;0;0;0,0;5,3
2019-09-21;34,00;Nd;Kwartał 3;2019;w normie;18,2;3,2;11,0;2,0;0,0;;0;0;0,0;0,3
2019-09-22;44,30;Pn;Kwartał 3;2019;w normie;21,7;3,0;11,9;2,0;0,0;;0;0;0,0;0,0
2019-09-23;58,80;Wt;Kwartał 3;2019;dopuszczalny;17,2;6,3;11,6;4,9;0,0;;0;0;0,0;7,0
2019-09-24;55,20;Śr;Kwartał 3;2019;dopuszczalny;17,1;8,0;12,0;5,7;0,0;;0;0;0,0;4,7
2019-09-25;45,00;Czw;Kwartał 3;2019;w normie;19,2;9,9;13,8;9,1;2,0;W;0;0;0,0;8,0
2019-09-26;21,70;Pt;Kwartał 3;2019;w normie;18,9;9,1;13,4;6,8;0,0;;0;0;0,0;7,3
2019-09-27;19,20;Sb;Kwartał 3;2019;w normie;20,8;6,3;13,1;5,5;0,9;W;0;0;0,0;5,3
2019-09-28;13,00;Nd;Kwartał 3;2019;w normie;18,2;7,7;13,7;7,4;0,0;;0;0;0,0;6,0
2019-09-29;10,10;Pn;Kwartał 3;2019;w normie;20,2;10,7;15,0;10,3;0,0;;0;0;0,0;2,7
2019-09-30;15,30;Wt;Kwartał 3;2019;w normie;20,5;14,2;16,6;12,0;1,8;W;0;0;0,0;5,3
2019-10-01;16,80;Śr;Kwartał 4;2019;w normie;20,8;7,4;13,9;4,9;0,0;;0;0;0,0;3,3
2019-10-02;15,90;Czw;Kwartał 4;2019;w normie;19,7;9,1;14,1;8,8;11,8;W;0;0;0,0;7,7
2019-10-03;17,80;Pt;Kwartał 4;2019;w normie;12,3;5,2;8,2;4,2;0,3;W;0;0;0,0;8,0
2019-10-04;26,80;Sb;Kwartał 4;2019;w normie;14,0;5,5;8,9;4,4;4,3;W;0;0;0,0;7,0
2019-10-05;20,90;Nd;Kwartał 4;2019;w normie;9,3;4,9;7,0;4,8;6,1;W;0;0;0,0;8,0
2019-10-06;38,10;Pn;Kwartał 4;2019;w normie;8,7;4,1;6,5;3,8;0,3;W;0;0;0,0;6,3
2019-10-07;63,20;Wt;Kwartał 4;2019;dopuszczalny;10,9;-3,3;2,8;-4,0;0,0;;0;0;0,0;0,7
2019-10-08;64,50;Śr;Kwartał 4;2019;dopuszczalny;11,8;-3,5;4,2;-4,0;5,1;W;0;0;0,0;5,3
2019-10-09;24,10;Czw;Kwartał 4;2019;w normie;14,1;7,6;10,7;7,9;12,1;W;0;0;0,0;7,7
2019-10-10;12,80;Pt;Kwartał 4;2019;w normie;14,7;7,8;10,5;6,9;5,5;W;0;0;0,0;6,3
2019-10-11;13,40;Sb;Kwartał 4;2019;w normie;15,3;5,3;10,8;2,9;0,0;;0;0;0,0;3,0
2019-10-12;18,60;Nd;Kwartał 4;2019;w normie;21,1;6,2;13,0;3,4;0,0;;0;0;0,0;0,3
2019-10-13;25,60;Pn;Kwartał 4;2019;w normie;22,3;6,8;13,9;4,1;0,0;;0;0;0,0;0,7
2019-10-14;71,20;Wt;Kwartał 4;2019;dopuszczalny;23,3;5,8;13,3;4,7;0,0;;0;0;0,0;0,0
2019-10-15;72,70;Śr;Kwartał 4;2019;dopuszczalny;25,7;7,4;14,7;5,4;0,0;;0;0;0,0;3,0
2019-10-16;31,00;Czw;Kwartał 4;2019;w normie;17,7;11,6;14,4;6,3;0,0;;0;0;0,0;3,7
2019-10-17;79,20;Pt;Kwartał 4;2019;dopuszczalny;21,1;4,4;11,5;0,7;0,0;;0;0;0,0;1,7
2019-10-18;86,10;Sb;Kwartał 4;2019;dopuszczalny;20,8;4,6;10,8;1,1;0,0;;0;0;0,0;2,0
2019-10-19;81,60;Nd;Kwartał 4;2019;dopuszczalny;19,7;3,7;10,1;1,5;0,0;;0;0;0,0;1,7
2019-10-20;61,00;Pn;Kwartał 4;2019;dopuszczalny;22,3;3,9;11,9;2,5;0,0;;0;0;0,0;0,0
2019-10-21;101,10;Wt;Kwartał 4;2019;dopuszczalny;23,6;6,7;13,7;2,0;0,0;;0;0;0,0;2,0
2019-10-22;98,50;Śr;Kwartał 4;2019;dopuszczalny;22,8;6,1;13,4;2,9;0,0;;0;0;0,0;2,7
2019-10-23;93,20;Czw;Kwartał 4;2019;dopuszczalny;19,2;7,7;12,5;5,4;0,0;;0;0;0,0;4,0
2019-10-24;85,80;Pt;Kwartał 4;2019;dopuszczalny;26,4;5,7;14,0;2,3;0,0;;0;0;0,0;0,3
2019-10-25;102,50;Sb;Kwartał 4;2019;dopuszczalny;20,1;5,2;11,3;0,5;0,0;;0;0;0,0;1,3
2019-10-26;96,40;Nd;Kwartał 4;2019;dopuszczalny;20,2;2,9;10,5;1,5;0,0;;0;0;0,0;1,3
2019-10-27;30,10;Pn;Kwartał 4;2019;w normie;21,1;8,6;14,9;2,2;3,7;W;0;0;0,0;0,0
2019-10-28;51,60;Wt;Kwartał 4;2019;dopuszczalny;17,1;4,3;8,1;-1,5;0,5;W;0;0;0,0;5,0
